longname,"Agriculture, forestry, fishing and hunting %","Mining, quarrying, and oil and gas extraction %",Accommodation and food services %,"Arts, entertainment, and recreation %",Construction %,Educational services %,Health care and social assistance %,Finance and insurance %,Real estate and rental and leasing %,Information %,Manufacturing %,"Other services, except public administration %",Administrative and support and waste management services %,Management of companies and enterprises %,"Professional, scientific, and technical services %",Public administration %,Retail trade %,Transportation and warehousing %,Utilities %,Wholesale trade %,geoid
"Wabash County, Indiana, USA",0.026505689703025248,0.003122398001665278,0.05863169580904801,0.020191507077435483,0.04718290313627531,0.09832084374132682,0.1547321676380795,0.018665001387732496,0.00895087427144046,0.007701915070774361,0.2781015820149871,0.05918678878712189,0.02150985290036086,0.00041631973355537054,0.015473216763807958,0.020052733832917006,0.10116569525395512,0.03642797668609495,0.006106022758812099,0.01755481543158478,18169
"Muhlenberg County, Kentucky, USA",0.011431861172793805,0.020067439756558912,0.05806398552512534,0.007072950078131429,0.061353729747512055,0.06924911588124028,0.19212106258738387,0.027633851468048358,0.010691668722756812,0.008388847767086111,0.16769471173616265,0.04712558598568966,0.05025084299695699,0.0,0.029525454395920754,0.0477012912246073,0.11423636812237854,0.03972366148531948,0.02130109383995392,0.01636647750637388,21177
"Sheridan County, Wyoming, USA",0.03620088198512469,0.04488909366155466,0.07503455538734935,0.02817086816296975,0.10689133153425925,0.11281511222273444,0.17817415915224097,0.026920292239847262,0.018495359705127334,0.019219377344829834,0.04502073323240958,0.04284868031330217,0.02863160666096235,0.0,0.05713157375106954,0.03396300928058974,0.0765484104521821,0.03685907983939972,0.016257487000592357,0.01592838807345487,56033
"Freeborn County, Minnesota, USA",0.040953340046995704,0.0010741859684457883,0.05679758308157095,0.014434373950990308,0.06498825109097019,0.05941591137965758,0.16314199395770396,0.029070157771064108,0.006176569318563283,0.018932527693857077,0.21020476670023447,0.04525008392077868,0.030412890231621414,0.001678415575696544,0.02369922792883518,0.033299765021819396,0.12762672037596523,0.03833501174890903,0.010204766700234973,0.02430345753608602,27047
"Jefferson County, Idaho, USA",0.07457381211461733,0.0031918752266956825,0.052593398621690234,0.01160681900616612,0.10366340224882131,0.11171563293434883,0.11599564744287277,0.03373231773667023,0.01588683351468987,0.011751904243743201,0.07428364163946309,0.03554588320638372,0.03199129488574537,0.0,0.049981864345302794,0.06797243380486029,0.12034820457018515,0.04417845484221976,0.010155966630395351,0.030830612985128708,16051
"Caroline County, Virginia, USA",0.005865304995859787,0.006831355230471979,0.06306927960253936,0.007590394700524423,0.07210874965498203,0.08853160364338947,0.12544852332321274,0.06755451283466736,0.03022357162572454,0.005658294231300019,0.03394976538780016,0.05161468396356616,0.037606955561689207,0.0003450179409329285,0.07921611923820031,0.10143527463428104,0.11661606403532977,0.05361578802097703,0.022564173337013528,0.030154568037537924,51033
"Clare County, Michigan, USA",0.023266635644485806,0.0037226617031177315,0.0975337366216844,0.025314099581200466,0.09613773848301554,0.0712889716147044,0.12852489530013944,0.019823173569101925,0.006700791065611921,0.011726384364820848,0.16063285248952983,0.04355514192647753,0.03843648208469059,0.00037226617031177326,0.03154955793392283,0.03759888320148915,0.14118194509074003,0.038064215914378745,0.007724523033969296,0.016845044206607727,26035
"McCurtain County, Oklahoma, USA",0.047587628865979295,0.003298969072164937,0.06787628865979399,0.03472164948453618,0.08230927835051552,0.08098969072164967,0.12635051546391746,0.020206185567010374,0.013938144329896918,0.008494845360824744,0.21830927835051553,0.04395876288659781,0.027216494845360872,0.00041237113402061847,0.01517525773195877,0.04626804123711345,0.09418556701030913,0.045608247422680326,0.011051546391752556,0.012041237113402095,40089
"Obion County, Tennessee, USA",0.024387276573969892,0.0,0.052555736692271926,0.013699781001251793,0.07577346781372275,0.06959711858873868,0.11093889087858581,0.016957368805087178,0.011171165280401114,0.013672833405903613,0.23276500656599905,0.05279123093544315,0.03624402038308192,0.0,0.02508266323481115,0.05561904422229199,0.12469603459199413,0.05660570268579361,0.0058816099008635585,0.02156104843978867,47131
"Greene County, Indiana, USA",0.019804150833089715,0.030181233557439388,0.05144694533762065,0.006869336451330016,0.08396667641040614,0.0924437299035372,0.14374451914644837,0.029377375036538932,0.006869336451330009,0.004896229172756502,0.14769073370359564,0.05276235019000291,0.02586962876351949,0.0,0.03653902367728734,0.0952937737503649,0.10157848582285903,0.043919906460099356,0.01015784858228589,0.016588716749488423,18055
"Trempealeau County, Wisconsin, USA",0.06602672201323122,0.009339732779867691,0.038396679206122684,0.006421066286159024,0.066026722013231,0.07847969905305456,0.13399922168893494,0.030418990789985716,0.00454014787910236,0.007653392139058223,0.271565702425737,0.03476456090284091,0.020365806200544883,0.0001945777662472433,0.02308989492800622,0.027565183551692792,0.10182903100272399,0.043715138150213904,0.00966402905694642,0.025943702166299064,55121
"Vernon County, Wisconsin, USA",0.05848464960256682,0.003208634142784217,0.044556260482753615,0.012251148545176137,0.07802814847225231,0.07810107197549777,0.19929993436884683,0.03077371836943047,0.005542186246627287,0.022533362502734616,0.14438853642529034,0.04134762633996937,0.022533362502734557,0.00014584700649019177,0.0268358491941953,0.03617005760956746,0.10778093779625186,0.045868883541165306,0.011667760519215337,0.030482024356450168,55123
"Hardin County, Ohio, USA",0.026661875673733376,0.0020840819259791603,0.07711103126122906,0.013798059647862012,0.060007186489400004,0.12001437297879997,0.07933884297520649,0.029105282069708915,0.012360761767876389,0.00927057132590729,0.2563420768954365,0.03586058210564137,0.029536471433704685,0.0,0.030470715055695256,0.052461372619475456,0.10513833992094848,0.048221343873517834,0.003880704275961192,0.008336327703916633,39065
"Boyle County, Kentucky, USA",0.016051488833746904,0.0026364764267990076,0.05590880893300254,0.014112903225806453,0.04326923076923071,0.13283188585607947,0.14500620347394538,0.02481389578163771,0.008374689826302734,0.023883374689826306,0.18346774193548396,0.03311104218362284,0.020238833746898263,0.0024038461538461535,0.03225806451612899,0.039934863523573186,0.15369106699751853,0.034196650124069486,0.016516749379652623,0.01729218362282878,21021
"Marshall County, West Virginia, USA",0.0016374269005847947,0.038518518518518466,0.06011695906432751,0.014269005847953192,0.0916959064327486,0.1290448343079922,0.16748538011695926,0.020116959064327505,0.007329434697855747,0.012943469785575047,0.07407407407407406,0.041949317738791445,0.0434307992202729,0.0018713450292397657,0.023781676413255362,0.044054580896686193,0.12124756335282634,0.06409356725146201,0.02697855750487327,0.015360623781676422,54051
"Yabucoa Municipio, Puerto Rico, USA",0.0066727616306167924,0.0,0.08043299934899673,0.018230938026506598,0.056392783473168374,0.0838963064360456,0.12582020480053166,0.0364618760530132,0.027845053341592194,0.009055890784408502,0.1821706425824802,0.03838653879661478,0.07726321119193681,0.0,0.011223406298531332,0.0714555891030754,0.13822992207946871,0.023354665707158773,0.006553605172927207,0.006553605172927207,72151
"Giles County, Tennessee, USA",0.031115148762207608,0.001968354909531378,0.059959118782648486,0.0037852979029449623,0.06525853584677112,0.058823529411764844,0.1374063138769021,0.038382920735861845,0.013929896282837478,0.007722007722007717,0.23930653342418018,0.03202362025891441,0.02566431978196686,0.0,0.025437201907790145,0.05253993489287607,0.1053069876599289,0.06313876902112198,0.0056779468544174505,0.03255356196532674,47055
"Powhatan County, Virginia, USA",0.012471349602265062,0.0031009842254280722,0.02238101658352432,0.017459889443171082,0.12720776594310376,0.07920992314952138,0.13462316300390997,0.0852770661992719,0.02581906431171633,0.02049346096804636,0.08965889173520297,0.039638667925037084,0.0352568423891061,0.0006067143049750573,0.07139004988539838,0.07523257381690705,0.08601860590535249,0.029796413644330597,0.015100444923823654,0.029257112039908304,51145
"Mecklenburg County, Virginia, USA",0.015500794912559625,0.005564387917329094,0.0564387917329093,0.005882352941176466,0.06875993640699522,0.09999999999999994,0.16565977742448335,0.025357710651828264,0.007790143084260743,0.034101748807631116,0.10620031796502381,0.03449920508744035,0.04928457869634336,0.0012718600953895071,0.03966613672496028,0.08092209856915748,0.11756756756756755,0.04467408585055653,0.00945945945945945,0.03139904610492842,51117
"Ottawa County, Oklahoma, USA",0.03744865909640009,0.005717967302891191,0.0703068374003381,0.08077635499718137,0.05975678505275021,0.08544737054038813,0.15849238946605446,0.02979785777563023,0.010066843843118296,0.008858822581944106,0.12716437142627016,0.043005556897801445,0.02561005073689295,0.00016106950148989292,0.02222759120560524,0.06507207860191692,0.1032455504550217,0.0406700491261979,0.009261496335668827,0.016912297656438747,40115
"Iberville Parish, Louisiana, USA",0.03365424863959813,0.008287986605274167,0.040351611552950965,0.013729593972373376,0.07618250313938889,0.1295939723733781,0.1053160318124738,0.03876098786102975,0.013143574717454996,0.015236500627877743,0.1053160318124739,0.06906655504395136,0.041188781917120144,0.0,0.02302218501465047,0.11343658434491422,0.10439514441188781,0.04730012557555463,0.005525324403516113,0.016492256174131435,22047
"Caledonia County, Vermont, USA",0.03299780231821859,0.0006614478525726414,0.04674995610456044,0.02242308220221257,0.09713688180707557,0.14235110077839339,0.17114147021121337,0.024598904977338305,0.007076498431332402,0.013624335376204139,0.11679281253162635,0.03901797136782437,0.02883614559858257,0.00026457914102905657,0.033597576545910716,0.03530690825505373,0.13134913644860166,0.030418652488782703,0.009056867624270933,0.016597869939196472,50005
"McPherson County, Kansas, USA",0.03618809930382237,0.009588861158544603,0.06777879942204126,0.016616314199395774,0.0618021804807569,0.10193090765795376,0.1349008275318537,0.06607119401024561,0.005910941810061727,0.012675686326021274,0.23092079337974436,0.054183633258899126,0.019440430841980886,0.00019703139366872473,0.034086431104689355,0.036450807828714106,0.055037435964796995,0.03336398266123745,0.008800735583869684,0.014054906081702338,20113
"Knox County, Kentucky, USA",0.004063746420155974,0.012301070244796465,0.0549068995049078,0.0005491549216426995,0.06194467516129646,0.09847633413634858,0.20176714177396926,0.023158056865056724,0.0036167343139388184,0.017233967389759425,0.09193253948359281,0.02416281655227876,0.08235288721107346,0.0,0.04105824608446076,0.058143037154917525,0.13286428611669168,0.054895141128938514,0.014277575717480595,0.0222956898186936,21121
"Austin County, Texas, USA",0.015263451352104837,0.03101477557847784,0.053456927794814584,0.011778645107332038,0.1259408976860886,0.06885977139671036,0.08593532199609696,0.02836632283245053,0.042514636186228055,0.007109004739336486,0.09813214385280165,0.05512963479230552,0.03638137719542791,0.0016727069974909403,0.05561750766657375,0.03784499581823251,0.15807081126289396,0.034360189573459717,0.016587677725118478,0.03596320044605526,48015
"Randolph County, Illinois, USA",0.025265957446808488,0.026282853566958714,0.05780663329161442,0.0053191489361702135,0.057728410513141225,0.05905819774718402,0.17052565707133932,0.032306007509386746,0.006023153942428037,0.007352941176470568,0.16958698372966233,0.03840738423028792,0.022449937421777172,0.0003128911138923652,0.031602002503128855,0.08119524405506862,0.11576971214017541,0.05663329161451804,0.015096996245306615,0.02127659574468083,17157
"Wayne County, Georgia, USA",0.01294627509428687,0.0031286565815151794,0.0697044538501794,0.010635902159952575,0.10827969922050744,0.10537955507404737,0.11634853451098835,0.009020757906377236,0.0031286565815151794,0.010458652001065018,0.1421463387513222,0.07141128361759672,0.0673971413502432,0.0,0.026358628843778046,0.059698108549527444,0.12245843675051253,0.034681862743597844,0.017609867044528285,0.009207189368458945,13305
"Madison County, Georgia, USA",0.01929380214541119,0.0015643623361144205,0.08149582836710371,0.013185339690107274,0.09654350417163292,0.12507449344457716,0.12879916567342065,0.015643623361144204,0.016165077473182316,0.0022348033373063153,0.09132896305125154,0.05728545887961854,0.06205303933253867,7.449344457687716e-05,0.042684743742550615,0.05318831942789023,0.09520262216924917,0.056615017878426675,0.01370679380214541,0.027860548271752047,13195
"Cass County, Minnesota, USA",0.02644667245598801,0.0008683982000473676,0.08983974105944569,0.03078866345622484,0.10176047998736903,0.07570853398594773,0.15504855135391182,0.03568327149285549,0.015946948764506193,0.016025894055419623,0.09931317596905309,0.0408147154022263,0.03473592800189462,0.0,0.034735928001894636,0.049261861529959775,0.13681218915291704,0.03023604641983104,0.00702613089129232,0.018946869819215333,27021
"Door County, Wisconsin, USA",0.03080047109135289,0.0001378458876695696,0.09853530082062383,0.031164529039393544,0.08844170244507707,0.05526488042693962,0.12369129465430145,0.0321891424455089,0.016401639431979753,0.013304160188673324,0.14944675135028368,0.06645562263475523,0.05536307107875315,0.0004824606068434933,0.034229663657586056,0.023883922299486902,0.11934634838602694,0.028971578615675016,0.015084018696323018,0.016805596242746728,55029
"Meade County, Kentucky, USA",0.003756516406010424,0.006516406010426247,0.0941429009506287,0.015332720024532358,0.08969641214351422,0.07283042011652863,0.11353879178166211,0.023075743636921192,0.012572830420116528,0.013569457221711127,0.10633241337013197,0.03741183685985895,0.044234897270775814,0.0,0.038868445262189515,0.08440662373505062,0.1281815394050905,0.07444035571910454,0.02698558724317693,0.014106102422569764,21163
"Haralson County, Georgia, USA",0.02073434125269977,0.0,0.06544276457883365,0.005327573794096475,0.07904967602591804,0.09330453563714892,0.107271418286537,0.029229661627069838,0.009431245500359973,0.012167026637868974,0.19942404607631442,0.048884089272858096,0.04730021598272135,0.0008639308855291582,0.040964722822174233,0.04182865370770331,0.08228941684665211,0.05485961123110146,0.011879049676025917,0.04974802015838736,13143
"Meade County, South Dakota, USA",0.06214008303200757,0.011048613901165114,0.08175974286862207,0.013124414088656776,0.10137940270523635,0.06897013526181874,0.14811838757198306,0.034685951520021435,0.019083969465648883,0.010379000937458143,0.047207713941341926,0.06026516673362799,0.027989821882951734,0.0,0.039239319673228835,0.0854426141690102,0.1286996116244809,0.036493906522030314,0.011986072050354893,0.011986072050354936,46093
"Smyth County, Virginia, USA",0.014078742735532451,0.0006548252435131374,0.06237210444462633,0.009167553409183918,0.044773676025210686,0.08054350495211592,0.1768846689039863,0.014160595890971593,0.0030285667512482623,0.007694196611279369,0.2019317344683637,0.03536056314970945,0.041417696652205946,0.0,0.0353605631497094,0.057706474584595276,0.14709012032413854,0.04018989932061882,0.002619300974052549,0.024965212408938346,51173
