longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %,geoid
"Washington County, Idaho, USA",0.0037490627343164163,0.0009997500624843783,0.00849787553111722,0.002999250187453133,0.02599350162459377,0.08222944263934008,0.004998750312421885,0.01074731317170707,0.008997750562359401,0.019495126218445336,0.09322669332666844,0.07298175456135986,0.028492876780804744,0.039990002499375114,0.04548862784303937,0.09372656835791043,0.04148962759310187,0.0942264433891526,0.0729817545613597,0.041239690077480635,0.02674331417145712,0.05798550362409398,0.048237940514871215,0.027993001749562586,0.04648837790552358,16087
"Gates County, North Carolina, USA",0.006451612903225807,0.02046718576195773,0.00289210233592881,0.0,0.012680756395995559,0.06785317018909899,0.00044493882091212455,0.030033370411568422,0.012680756395995554,0.01601779755283649,0.08031145717463846,0.06674082313681862,0.017575083426028926,0.0898776418242492,0.02491657397107897,0.07630700778642933,0.04582869855394883,0.11345939933259175,0.11234705228031143,0.05494994438264738,0.04872080088987767,0.047385984427141294,0.013570634037819785,0.026473859844271412,0.012013348164627364,37073
"Carbon County, Montana, USA",0.013029315960912058,0.0055566200421536685,0.01130484767196781,0.006514657980456031,0.009005556620042153,0.06955355432075122,0.0028741138149070695,0.04272849204828506,0.016095037363479576,0.044261352749568925,0.17053075301781953,0.08449894615826782,0.018394328415405274,0.04062080858401991,0.03257328990228006,0.043494922398926945,0.05000958037938304,0.06629622533052305,0.09676183176853809,0.05709906112282039,0.05958995976240648,0.026441847097145012,0.02126844223031236,0.008239126269400269,0.0032573289902280166,30009
"Cumberland County, Illinois, USA",0.023861566484517295,0.00910746812386158,0.005646630236794174,0.008014571948998187,0.0092896174863388,0.06083788706739515,0.01129326047358835,0.03533697632058283,0.02240437158469941,0.022222222222222275,0.07267759562841519,0.06794171220400737,0.006557377049180322,0.04644808743169399,0.05974499089253178,0.13114754098360681,0.05573770491803261,0.08961748633879794,0.10983606557377061,0.02112932604735887,0.055373406193078435,0.04171220400728604,0.018032786885245823,0.00783242258652096,0.008196721311475424,17035
"Coosa County, Alabama, USA",0.03003875968992251,0.014534883720930236,0.0033914728682170538,0.003391472868217055,0.0060562015503875955,0.02034883720930231,0.00436046511627907,0.03488372093023252,0.014534883720930244,0.029312015503875983,0.05789728682170547,0.06807170542635659,0.002180232558139535,0.07485465116279073,0.029554263565891484,0.13275193798449608,0.03827519379844957,0.09205426356589132,0.17635658914728677,0.018653100775193783,0.04433139534883721,0.04869186046511634,0.03900193798449614,0.0031492248062015503,0.013323643410852716,01037
"Franklin County, Texas, USA",0.0038944180008654264,0.007788836001730846,0.006707053223712673,0.00411077455646906,0.011250540891389047,0.10168758113370827,0.01341410644742536,0.05495456512332313,0.018173950670705322,0.0471657291215924,0.1445261791432281,0.04738208567719603,0.019255733448723503,0.027693639117265297,0.026395499783643448,0.09649502379922123,0.035049762007788865,0.08567719601903942,0.09454781479878843,0.01795759411510169,0.03548247511899615,0.041540458675897875,0.01341410644742538,0.019472090004327137,0.02596278667243619,48159
"Bullock County, Alabama, USA",0.04504976427448928,0.0015715034049240428,0.0,0.008643268727082244,0.011000523834468309,0.029596647459402818,0.004714510214772132,0.01964379256155056,0.012572027239392356,0.016762702985856474,0.049240440020953395,0.07176532215819797,0.028287061288632797,0.048454688318491354,0.06600314300680987,0.2726558407543215,0.039287585123101106,0.039811419591409145,0.06757464641173393,0.03483499214248298,0.04897852278679945,0.007857517024620224,0.032477737035096876,0.008905185961236253,0.034311157674174954,01011
"Camden County, North Carolina, USA",0.017573221757322167,0.04351464435146444,0.0054393305439330505,0.007112970711297071,0.008577405857740585,0.1087866108786611,0.0,0.035146443514644334,0.02029288702928871,0.0560669456066946,0.1502092050209205,0.044769874476987465,0.006485355648535566,0.06966527196652716,0.017364016736401654,0.05355648535564856,0.01317991631799163,0.07949790794979077,0.08430962343096235,0.011506276150627617,0.05585774058577404,0.05313807531380753,0.044769874476987444,0.007740585774058576,0.005439330543933052,37029
"Ralls County, Missouri, USA",0.007442058260684674,0.007016797788645544,0.006378907080586859,0.01105677227301723,0.02700403997448439,0.0225388050180736,0.000425260472039124,0.041675526259834186,0.021475653837975735,0.014671486285349804,0.0888794386561768,0.07994896874335533,0.008292579204762923,0.034658728471188636,0.048479693812460097,0.10674037848182007,0.07803529661917923,0.14565171167340002,0.09185626196045073,0.03125664469487561,0.039336593663618975,0.03189453540293433,0.025728258558366975,0.009780990856899856,0.019774611949819262,29173
"Montgomery County, Iowa, USA",0.009455768018491276,0.01071653708762345,0.003151922672830432,0.005673460811094763,0.01681025425509563,0.05022063458709812,0.00042025635637739015,0.031098970371926847,0.017650766967850364,0.03761294389577641,0.09770960285774309,0.06598024795125025,0.02773691952090771,0.02794704769909641,0.03719268753939901,0.10296280731246057,0.0508510191216642,0.15087203193948362,0.09749947467955454,0.03277999579743641,0.047909224627022365,0.04055473839041828,0.021012817818869475,0.005043076276528682,0.011136793444000842,19137
"Lowndes County, Alabama, USA",0.009297238173366149,0.01394585726004922,0.0010937927262783707,0.006562756357670223,0.03171998906207273,0.035548263604047024,0.017500683620453927,0.022422750888706575,0.003828274541974297,0.03746240087503421,0.05797101449275363,0.04648619086683071,0.03472791905933827,0.016133442712605965,0.07929997265518185,0.18266338528848777,0.04293136450642603,0.11922340716434231,0.10035548263604056,0.04129067541700847,0.06316652994257585,0.016133442712605976,0.0027344818156959257,0.013672409078479624,0.0038282745419742957,01085
"Metcalfe County, Kentucky, USA",0.0069621721977256934,0.003481086098862845,0.0,0.008354606637270823,0.023671385472267346,0.06799721513112093,0.0,0.042237177999535844,0.025760037131585055,0.03411464376885591,0.05059178463680667,0.05059178463680665,0.03875609190067301,0.06730099791134839,0.05964260849385006,0.17150150847064283,0.0570898120213507,0.07263866326293802,0.06405198421907642,0.03109770248317476,0.06219540496634952,0.026456254351357608,0.005337665351589696,0.0064980273845439765,0.023671385472267346,21169
"Noxubee County, Mississippi, USA",0.0026616981634282693,0.0,0.00505722651051371,0.007186585041256322,0.008251264306627632,0.038860793186052685,0.0,0.023955283470854447,0.0013308490817141336,0.004791056694170876,0.09608730369976046,0.05350013308490813,0.031674208144796386,0.028480170348682464,0.11871173808890068,0.15331381421346826,0.05696034069736494,0.06148522757519304,0.09315943571998929,0.07186585041256319,0.04365184988022356,0.041788661165823776,0.011711471919084369,0.023156774021825928,0.022358264572797448,28103
"Roberts County, South Dakota, USA",0.006503700381251379,0.010989010989010995,0.0013455931823278745,0.008073559093967248,0.02736039470733355,0.06593406593406598,0.0,0.03319129849742087,0.021753756447634002,0.021978021978021924,0.15137923301188622,0.06929804888988567,0.026239067055393604,0.04283471630410403,0.04911415115496746,0.059654631083202576,0.04036779546983631,0.11302982731554151,0.08051132540928448,0.038349405696344416,0.05853330343126257,0.03543395380130076,0.01973536667414215,0.009867683337071104,0.008522090154743221,46109
"Nemaha County, Kansas, USA",0.016148325358851703,0.00538277511961723,0.007376395534290289,0.0043859649122807084,0.02671451355661886,0.0683811802232856,0.003389154704944181,0.04286283891547055,0.03209728867623593,0.030901116427432245,0.14154704944178648,0.03927432216905905,0.020334928229665098,0.038078149920255044,0.04545454545454554,0.10506379585326951,0.05083732057416267,0.1060606060606059,0.06100478468899516,0.02133173843700165,0.044059011164274166,0.04924242424242424,0.032097288676235985,0.003189792663476877,0.004784688995215327,20131
"Johnston County, Oklahoma, USA",0.0032886415380723533,0.005565393372122441,0.007083227928155842,0.006830255502150269,0.022514545914495337,0.09663546673412572,0.0010118897040222623,0.026056159878573282,0.03566911206678479,0.05363015431317995,0.08651656969390309,0.060207437389324575,0.016949152542372895,0.04199342271692398,0.08398684543384784,0.09815330129015933,0.05059448520111308,0.08803440424993686,0.07159119655957503,0.030862635972678965,0.04654692638502398,0.036681001770806944,0.018214014672400747,0.0037945863900834807,0.007589172780166955,40069
"Butte County, South Dakota, USA",0.012013256006627998,0.0,0.0,0.0006213753106876557,0.03458989229494619,0.04908864954432475,0.0006213753106876555,0.017191383595691834,0.027547638773819355,0.020298260149130075,0.13939519469759695,0.08077879038939519,0.02381938690969348,0.04204639602319805,0.04701739850869927,0.05737365368682696,0.02982601491300744,0.11806130903065475,0.08222866611433297,0.03065451532725768,0.09797017398508708,0.04246064623032316,0.02195526097763048,0.010149130074565037,0.014291632145816085,46019
"Clay County, Texas, USA",0.008179530201342275,0.017617449664429526,0.009018456375838917,0.004614093959731546,0.016988255033557057,0.07235738255033558,0.0010486577181208062,0.04530201342281881,0.022860738255033573,0.027055369127516795,0.123951342281879,0.06690436241610745,0.02034395973154361,0.05578859060402687,0.018875838926174473,0.0782298657718121,0.08452181208053693,0.09752516778523505,0.10696308724832214,0.0352348993288591,0.029362416107382563,0.029991610738255063,0.00796979865771812,0.012164429530201375,0.0071308724832214775,48077
"Chicot County, Arkansas, USA",0.006239737274220033,0.007881773399014785,0.004597701149425292,0.014121510673234802,0.012807881773399019,0.07980295566502466,0.0,0.02791461412151068,0.008538587848932687,0.03776683087027912,0.12446633825944148,0.05550082101806239,0.03612479474548442,0.04532019704433503,0.035467980295566484,0.13760262725779984,0.03382594417077176,0.11067323481116577,0.07060755336617418,0.02298850574712644,0.03743842364532024,0.04532019704433503,0.023973727422003297,0.0019704433497536953,0.019047619047619053,05017
"Pike County, Arkansas, USA",0.0011470520761642578,0.006882312456985546,0.0016058729066299622,0.003670566643725625,0.01514108740536821,0.07822895159440232,0.004817618719889882,0.04358797889424178,0.024088093599449432,0.01858224363386097,0.100481761871989,0.06262904335856856,0.020188116540490932,0.050011470520761624,0.05001147052076166,0.11699931176875425,0.055058499655884365,0.08189951823812805,0.10208763477861896,0.040835053911447566,0.05047029135122732,0.013305804083505388,0.031888047717366357,0.021793989447120892,0.004588208304657029,05109
"Alcona County, Michigan, USA",0.01807580174927113,0.007871720116618073,0.009329446064139942,0.007871720116618073,0.012536443148688035,0.038775510204081584,0.004956268221574346,0.04110787172011659,0.023323615160349812,0.030903790087463533,0.09620991253644315,0.05918367346938772,0.01428571428571428,0.06909620991253645,0.023615160349854194,0.10379008746355708,0.029737609329446066,0.13206997084548103,0.09183673469387758,0.05714285714285716,0.04518950437317783,0.04344023323615157,0.012244897959183659,0.005539358600583089,0.021865889212827942,26001
"Howard County, Missouri, USA",0.001606978879706153,0.02112029384756654,0.0020661157024793385,0.005509641873278235,0.020890725436180032,0.10468319559228656,0.005509641873278232,0.03604224058769498,0.03925619834710738,0.0330578512396695,0.10376492194673961,0.04430670339761241,0.004361799816345266,0.05096418732782372,0.028696051423324164,0.08861340679522532,0.03971533516988061,0.10950413223140491,0.061753902662993666,0.0243342516069789,0.07254361799816358,0.06083562901744737,0.025482093663911822,0.0041322314049586795,0.01124885215794305,29089
"Love County, Oklahoma, USA",0.01241939336040123,0.007642703606400751,0.006209696680200609,0.006448531167900634,0.010747551946501064,0.058753283974205844,0.0014330069262001427,0.022211607356102243,0.024838786720802506,0.011941724385001178,0.10508717458801055,0.07618820157630754,0.02006209696680207,0.024361117745402443,0.07141151182230718,0.09219011225220904,0.04036302842130407,0.12586577501791252,0.0546930976833055,0.057081442560305784,0.053737759732505296,0.03486983520420356,0.056842608072605674,0.01719608311440174,0.007403869118700737,40085
"Holt County, Nebraska, USA",0.009433962264150947,0.010566037735849037,0.004905660377358488,0.0018867924528301876,0.01452830188679241,0.06698113207547146,0.002452830188679244,0.04716981132075484,0.016792452830188678,0.034528301886792484,0.19075471698113197,0.04396226415094342,0.04830188679245268,0.046415094339622695,0.03207547169811329,0.03641509433962275,0.07471698113207557,0.10754716981132065,0.0654716981132074,0.026603773584905635,0.04622641509433971,0.019245283018867944,0.0360377358490567,0.0037735849056603787,0.01320754716981133,31089
"Nome Census Area, Alaska, USA",0.003842986549547077,0.02744990392533626,0.023332418336535814,0.009881965413121066,0.026351907768322816,0.14191600329398832,0.002744990392533623,0.02662640680757619,0.004940982706560528,0.02031292890474881,0.12819105133132042,0.05270381553664559,0.0005489980785067253,0.035135877024430405,0.02827340104309633,0.03897886357397751,0.03678287125995059,0.13368103211638768,0.06231128191051331,0.05462530881141917,0.035410376063683774,0.03403788086741697,0.033763381828163574,0.01482294811968157,0.02333241833653584,02180
"Marshall County, Kansas, USA",0.01123144805455274,0.0048134777376654765,0.010629763337344588,0.001403931006819089,0.0226634576815083,0.06377858002406742,0.0010028078620136422,0.038908945046129,0.03329322101885284,0.024067388688327362,0.13036502206177328,0.04292017649418365,0.02125952667468917,0.03048535900521476,0.050742077817890134,0.1103088648215004,0.057962294424388,0.13196951464099468,0.0750100280786201,0.023064580826313723,0.03329322101885286,0.041516245487364455,0.023866827115924496,0.008022462896109106,0.007420778178900921,20117
"Keokuk County, Iowa, USA",0.010624457935819603,0.01561144839549002,0.0019514310494362537,0.0017346053772766678,0.013660017346053781,0.059193408499566315,0.006504770164787509,0.039028620988724956,0.0147441457068517,0.02124891587163922,0.13768430182133584,0.057892454466609095,0.03382480485689503,0.04509973980919337,0.061144839549002676,0.102558542931483,0.06027753686036423,0.10472679965307878,0.06678230702515177,0.02276669557675628,0.04228100607111873,0.03772766695576751,0.034475281873373814,0.0010841283607979184,0.0073720728534258624,19107
"Lewis County, Missouri, USA",0.0019166267369429809,0.0055103018687110705,0.004072831816003833,0.010062290368950655,0.012218495448011492,0.05845711547676105,0.00023957834211787245,0.044561571633924144,0.031145184475323485,0.02515572592237667,0.056061332055582315,0.04144705318639182,0.00790608528988979,0.05630091039770002,0.08552946813608049,0.09319597508385279,0.07019645424053664,0.14015333013895495,0.08097747963584082,0.027311931001437487,0.05510301868711072,0.04911356013416386,0.02587446094873027,0.013655965500718743,0.0038332534738859626,29111
