longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"Izard County, Arkansas, USA",0.5902255639097744,0.6393279739860898,0.6236046178799732,0.17879890809827115,0.19030799660921163,0.16768665850673195,0.24966442953020113,0.4630872483221479,0.2872483221476509,0.9704433497536946,0.02955665024630545,0.0,0.8439716312056734,0.1560283687943266,0.0,0.22678440029433466,0.2588668138337011,0.17292126563649662,0.18513612950699054,0.12729948491537918,0.028991905813097792,0.22344797750378526,05065
"Ford County, Illinois, USA",0.5813732025521379,0.5815166759828582,0.5708609271523178,0.09893529893529894,0.09067606536366549,0.06546237984753066,0.22883487007544023,0.5213746856663878,0.249790444258172,0.9333333333333336,0.021212121212121158,0.04545454545454529,0.5603960396039608,0.4257425742574253,0.013861386138613898,0.7033911797484468,0.10889985671071549,0.06639070211749747,0.056042031523642864,0.03502626970227665,0.03024996019742085,0.23780381185521918,17053
"Greene County, Mississippi, USA",0.46692535107169253,0.4515124555160142,0.48463521015067407,0.16580925999208548,0.15192118226600984,0.15156473716506444,0.2825607064017667,0.4856512141280349,0.23178807947019842,1.0,0.0,0.0,0.7919463087248325,0.2080536912751675,0.0,0.268335615098768,0.20007823195775462,0.14023078427537616,0.15822413455896736,0.07901427733229027,0.1541169567768435,0.19000534473543557,28041
"Grundy County, Tennessee, USA",0.5730869242199108,0.5962980541053631,0.5811201192805889,0.1270458596661805,0.1396052212671124,0.1080821039127646,0.2574257425742578,0.5082508250825075,0.2343234323432347,0.9195402298850575,0.08045977011494249,0.0,0.7578125000000004,0.24218749999999958,0.0,0.24843323156034067,0.19861802988912083,0.1410895066688093,0.18190583319942155,0.18688735336654352,0.04306604531576403,0.18932340161390465,47061
"Martinsville city-County, Virginia, USA",0.6614128905150577,0.6631918819188192,0.6070531077232367,0.16198581560283687,0.15523716789539574,0.10335311163239962,0.28078817733990175,0.3752798925212718,0.3439319301388265,0.8904109589041095,0.076320939334638,0.033268101761252465,0.6486254295532645,0.35137457044673537,0.0,0.6745930644019815,0.14677990092002832,0.07813163481953289,0.05831564048124563,0.04062278839348902,0.0015569709837225756,0.42291371994342297,51690
"Madison County, Texas, USA",0.47061022334361274,0.47590022505626406,0.46840403644557654,0.1745432883240667,0.17497536945812808,0.18134281531060448,0.5744400527009222,0.18445322793148874,0.24110671936758907,1.0,0.0,0.0,0.6875,0.31249999999999994,0.0,0.3224980299448386,0.16213553979511436,0.13711583924349877,0.14617809298660356,0.15504334121355398,0.07702915681639079,0.23513174404015053,48313
"Ketchikan Gateway Borough, Alaska, USA",0.6043461612100326,0.5975232198142415,0.6119320688134098,0.16568984634880404,0.13421360521477518,0.12903225806451613,0.25056936998907187,0.41948253460218204,0.3299480954087461,0.2826737509044972,0.6806411957532378,0.03668505334226495,0.06551499782804171,0.6369348473446128,0.2975501548273455,0.35898738719827245,0.21979687152111044,0.1765388970523493,0.11653192624583847,0.07469528803815506,0.05344962994427445,0.3492952189684552,02130
"Pend Oreille County, Washington, USA",0.7227431513145799,0.7662121063474934,0.7497687326549491,0.2910200966675146,0.2984635083226633,0.28454657618753854,0.34242424242424246,0.2919191919191917,0.36565656565656574,0.81437125748503,0.155688622754491,0.02994011976047904,0.5038961038961048,0.4363636363636354,0.05974025974025974,0.31940261044176693,0.1670431726907632,0.1390562248995983,0.14495481927710846,0.1664156626506023,0.06312751004016075,0.2324429506456753,53051
"Fremont County, Idaho, USA",0.7850072179830893,0.848481514084507,0.7906123481781376,0.39760935242348616,0.42471793541693686,0.3783005280844935,0.34748427672955995,0.3364779874213837,0.3160377358490563,0.890909090909091,0.10909090909090909,0.0,0.7761627906976744,0.20058139534883732,0.023255813953488393,0.28966898339027014,0.22605725055954773,0.12887265873483342,0.1175639062315936,0.19460478265991255,0.043232418423842595,0.16721082089552258,16043
"Monroe County, Ohio, USA",0.6534866330155169,0.6512396694214876,0.6137598068799034,0.19181805178086112,0.18982099919850387,0.15423514538558786,0.2599531615925061,0.3817330210772835,0.35831381733021045,0.9197080291970803,0.036496350364963535,0.04379562043795626,0.6330275229357801,0.34403669724770614,0.022935779816513773,0.48984700973574374,0.1333796940194716,0.08358831710709323,0.1151599443671768,0.08942976356050057,0.08859527121001397,0.21437556154537207,39111
"Hughes County, Oklahoma, USA",0.5409944961093186,0.5602973568281938,0.5693397093985654,0.19821084020347307,0.17280917280917282,0.14084962041673396,0.24740484429065768,0.4671280276816607,0.2854671280276817,0.9603174603174603,0.03968253968253965,0.0,0.7911111111111104,0.16888888888888937,0.04000000000000008,0.4711835334476856,0.177358490566037,0.1207547169811322,0.10771869639794161,0.07118353344768395,0.05180102915951957,0.2630228380805734,40063
"Archuleta County, Colorado, USA",0.8649981731823164,0.8847664324100868,0.8128805303747801,0.38954593453009506,0.38476813456371917,0.3375499334221039,0.23876765083440316,0.46534017971758673,0.2958921694480101,0.4824561403508769,0.517543859649123,0.0,0.09354120267260577,0.7572383073496658,0.14922048997772835,0.09232398094229732,0.13086289041821064,0.1772366331392272,0.2563260984647965,0.28343038644785595,0.059820010587612424,0.28180242634315433,08007
"Bamberg County, South Carolina, USA",0.609354536950421,0.6161591751248591,0.5713595749818884,0.17623579981578139,0.2093084063276245,0.13736263736263737,0.29098805646036896,0.4267100977198699,0.2823018458197612,1.0,0.0,0.0,0.7870619946091646,0.21293800539083532,0.0,0.3590011961722492,0.1892942583732055,0.14189593301435402,0.18495813397129182,0.08133971291866021,0.04351076555023923,0.27005699254712906,45009
"Johnson County, Illinois, USA",0.49645390070921985,0.5481707918351247,0.47693770803613883,0.17234432234432234,0.17539125742039935,0.1659022931206381,0.2550200803212851,0.33534136546184656,0.4096385542168683,0.8526315789473684,0.11578947368421048,0.03157894736842105,0.5934959349593496,0.32520325203252026,0.08130081300813007,0.2719551861221542,0.20057824358511026,0.12088904951210704,0.17076255872786406,0.17022045536682315,0.06559450668594131,0.14722564734895222,17087
"Buffalo County, Wisconsin, USA",0.6113586801934199,0.6263132986275438,0.5882239195591221,0.12825682382133996,0.137524557956778,0.09418145956607495,0.3290145660306932,0.477300491189969,0.19368494277933782,0.8494305327524466,0.11141132212066757,0.03915814512688592,0.5153734232771785,0.45660930942847194,0.028017267294349574,0.4945348238285113,0.14885294920089975,0.08023146556523023,0.13269721798430797,0.10592678596990036,0.03775675745115046,0.21645688376150732,55011
"Moffat County, Colorado, USA",0.5995196637646353,0.601371496720334,0.588952502120441,0.11550659322316809,0.09684349694265411,0.10297029702970296,0.3117870722433462,0.44169835234474,0.24651457541191374,0.8095238095238096,0.16190476190476183,0.028571428571428557,0.2319148936170214,0.6382978723404253,0.1297872340425532,0.2873091446396321,0.31801017895255274,0.12772943687407656,0.14135609916269928,0.09341651617140054,0.03217862419963884,0.33762936926381604,08081
"Clay County, Illinois, USA",0.5911176183504149,0.5969392545300911,0.5736210165207186,0.10336856010568032,0.10396351053790501,0.08105130626377086,0.5203488372093028,0.3168604651162792,0.16279069767441792,0.880952380952381,0.11904761904761901,0.0,0.9556962025316454,0.037974683544303854,0.0063291139240506345,0.44903581267217446,0.12785610111813367,0.10111813320369427,0.1487603305785139,0.11035488575595559,0.06287473667152821,0.22324215164310682,17025
"Osage County, Missouri, USA",0.625804564072557,0.6280842145374869,0.6062337662337662,0.17484805984104723,0.18686485666616107,0.15646958011996573,0.3910614525139664,0.3589385474860334,0.2500000000000003,0.9864864864864865,0.013513513513513514,0.0,0.8288770053475933,0.1711229946524067,0.0,0.3924284395198525,0.18528778085564807,0.12357648507232982,0.11665127731609706,0.09172052939365956,0.09033548784241299,0.1605151864667436,29151
"Calhoun County, Mississippi, USA",0.6411042944785276,0.6124922035106478,0.6103815439219166,0.17479066985645933,0.12889147512365434,0.12501817124582063,0.38002980625931443,0.4374068554396422,0.18256333830104335,0.9747292418772563,0.025270758122743663,0.0,0.8460076045627375,0.15399239543726254,0.0,0.28791241307885784,0.21186566060068066,0.2242935345465308,0.1318242343541941,0.10534102677910927,0.03876313064062724,0.28896332863187585,28013
"Amelia County, Virginia, USA",0.5386286361919154,0.5413457640859344,0.5408295147456234,0.08714711555321761,0.09752901535005616,0.07886161199217902,0.2660781841109709,0.5182849936948297,0.2156368221941993,,,,0.08597285067873307,0.9140271493212669,0.0,0.2199118942731278,0.13374449339207034,0.15859030837004423,0.19348017621145377,0.19823788546255505,0.09603524229074897,0.17148362235067438,51007
"Jackson County, Kansas, USA",0.560195062480951,0.5817152103559871,0.5586389164188966,0.0984766050054407,0.09109874826147427,0.06820421841119653,0.438174273858921,0.24398340248962705,0.31784232365145204,0.8549848942598192,0.1450151057401809,0.0,0.3737769080234835,0.6046966731898238,0.021526418786692644,0.4234748483767393,0.1407420620763468,0.12147698894042094,0.1468069925080276,0.13788797716732049,0.02961113093114508,0.24538816295157495,20085
"Mono County, California, USA",1.268782567503553,1.2048471888086965,1.1545454545454545,0.5926672640382318,0.573435882265937,0.5505686789151356,0.1171974522292993,0.8178343949044588,0.06496815286624208,0.12827988338192425,0.8717201166180757,0.0,0.07415990730011592,0.7381228273464658,0.18771726535341834,0.21548178613395977,0.3007491186839017,0.24926556991774376,0.12558754406580477,0.10149823736780254,0.007417743830787309,0.34247341913822027,06051
"Crenshaw County, Alabama, USA",0.6264478764478765,0.631439894319683,0.6416982415233654,0.1280431432973806,0.15540944411237298,0.15563966691900075,0.493697478991597,0.22584033613445356,0.28046218487394947,1.0,0.0,0.0,0.8716814159292036,0.12831858407079644,0.0,0.2542787286063568,0.2541259168704157,0.17374694376528133,0.16274449877750585,0.08465770171149158,0.07044621026894872,0.24930152589727053,01041
"Shoshone County, Idaho, USA",0.654358296345264,0.6892092013031889,0.6575110525820713,0.1616394862173474,0.1951009883970778,0.1536480686695279,0.32110778443113785,0.330838323353293,0.3480538922155691,0.8302387267904511,0.16976127320954898,0.0,0.46995708154506427,0.5193133047210302,0.010729613733905581,0.6521490789661574,0.1410823932600313,0.05897472511780669,0.0788233614165358,0.04555190632586041,0.02341853491360843,0.27103664150248613,16079
"Powell County, Kentucky, USA",0.5550029838870102,0.585506941522928,0.56697209924843,0.09265232974910394,0.1316687623495599,0.08407481387325222,0.1698606271777003,0.44250871080139365,0.38763066202090596,0.8606965174129353,0.13930348258706474,0.0,0.6845124282982793,0.31548757170172076,0.0,0.25842989685447676,0.20171341719270952,0.200983512426971,0.1339742853237145,0.14273426071214215,0.06216462748998583,0.31789924973204714,21197
"Cass County, Iowa, USA",0.6093795798729849,0.6066121842496285,0.587352625937835,0.08946608946608947,0.08450704225352113,0.06934306569343066,0.2620320855614964,0.4331550802139037,0.3048128342246,0.9518413597733715,0.0,0.048158640226628434,0.6570512820512822,0.3429487179487178,0.0,0.6963171036204746,0.12312734082396998,0.06320224719101115,0.04572409488139807,0.053214731585518246,0.018414481897628007,0.2861346719750738,19029
"Big Horn County, Montana, USA",0.5087458557219618,0.5354193323252298,0.5649502273565196,0.1301123595505618,0.13013252226808603,0.14639982597346096,0.49669603524229045,0.26872246696035273,0.23458149779735676,1.0,0.0,0.0,0.5940170940170941,0.37179487179487175,0.03418803418803412,0.37401055408971,0.23394898856640292,0.1569920844327173,0.1033421284080914,0.11103781882146001,0.020668425681618335,0.3271080928126773,30003
"Mason County, Illinois, USA",0.6248322147651006,0.6141271090130256,0.5784483469370929,0.14653981893509282,0.13466192170818506,0.08936716077537059,0.35608308605341216,0.29475766567754685,0.349159248269041,0.9607843137254901,0.019607843137254916,0.019607843137254916,0.6788793103448273,0.31681034482758647,0.004310344827586209,0.5783492822966502,0.20275119617224924,0.06220095693779906,0.07191985645933013,0.05726674641148335,0.027511961722488064,0.2088082901554405,17125
"Lewis County, Kentucky, USA",0.6000402171727327,0.6083704194678534,0.5817490494296578,0.12851876675603216,0.14443579766536965,0.1142156862745098,0.26409401459564713,0.3993489925238185,0.33655699288053437,1.0,0.0,0.0,0.8730262086928212,0.12697379130717876,0.0,0.2751783408547761,0.1383316427174602,0.14440850963246116,0.23359524091220793,0.1703713628596825,0.038114903023412194,0.21698754063014503,21135
"Lamb County, Texas, USA",0.6031962990221849,0.6013151239251391,0.596735245822467,0.17169252222415896,0.14518842530282638,0.13240530916154095,0.31989924433249267,0.36272040302267045,0.31738035264483694,0.7999999999999988,0.20000000000000107,0.0,0.5858369098712477,0.39914163090128457,0.015021459227467799,0.6263327128109698,0.13014046369944118,0.10340159079370313,0.07073954983922694,0.05127771196479907,0.018107970891859716,0.24891398783666485,48279
"Cass County, Illinois, USA",0.568084673315693,0.5667415291475442,0.5639796517315594,0.10121820136151917,0.09200551343900758,0.07250650477016479,0.41348088531187177,0.4567404426559349,0.12977867203219323,0.8048780487804879,0.19512195121951215,0.0,0.8600508905852418,0.13994910941475813,0.0,0.562083479480885,0.14152928796913355,0.0810242020343737,0.11189056471413496,0.07067695545422632,0.032795510347246516,0.22135259883604222,17017
"Webster County, Kentucky, USA",0.568903173965448,0.56766340808894,0.5815602836879432,0.11670197740112995,0.1097416849569475,0.10767008985879332,0.5725190839694662,0.31842966194111205,0.10905125408942175,0.9256756756756759,0.0,0.0743243243243241,0.6450304259634887,0.34482758620689674,0.010141987829614592,0.410390516039052,0.17677824267782408,0.13214783821478368,0.13319386331938615,0.08071827057182702,0.06677126917712708,0.25341458289556645,21233
"Perquimans County, North Carolina, USA",0.648036253776435,0.6491950580307001,0.6822333866179493,0.18924825174825174,0.19290657439446368,0.22259414225941423,0.27166064981949456,0.31949458483754506,0.40884476534296016,1.0,0.0,0.0,0.5201900237529692,0.46318289786223266,0.016627078384798093,0.23143851508120655,0.1271751740139212,0.1051334106728538,0.2104118329466356,0.22491299303944326,0.10092807424593953,0.24786324786324754,37143
"Crawford County, Michigan, USA",0.9312869614193185,0.9483110204805391,0.8944877505567929,0.43916943856466084,0.43754674644727,0.41643323996265175,0.2321867321867324,0.3083538083538086,0.45945945945945904,0.7396449704142011,0.2603550295857989,0.0,0.5280235988200587,0.47197640117994133,0.0,0.32999513855128854,0.22022362664073902,0.14574623237724812,0.1862907146329606,0.1041322314049587,0.01361205639280503,0.18106923751095547,26039
"Presque Isle County, Michigan, USA",0.8811106053709604,0.9239967388350394,0.8415084388185654,0.380411199504081,0.41352941176470587,0.3578815418364149,0.25244618395303337,0.4833659491193736,0.26418786692759294,1.0,0.0,0.0,0.7653061224489797,0.23469387755102034,0.0,0.500405515004055,0.15967153284671523,0.09022708840227092,0.12946066504460682,0.09225466342254662,0.027980535279805395,0.11088295687885019,26141
"Bienville Parish, Louisiana, USA",0.6676263278070088,0.6858881220486742,0.6751898071384937,0.19762081784386618,0.22706209453197404,0.21054672353625437,0.21314952279957586,0.47295864262990367,0.3138918345705204,0.9935897435897436,0.0,0.006410256410256412,0.9056047197640117,0.09439528023598828,0.0,0.3381419503750724,0.19143104443162137,0.19792267743796824,0.12146566647432215,0.09304673975764584,0.05799192152337004,0.2566844919786093,22013
"Millard County, Utah, USA",0.5411303861219922,0.5748637763563137,0.5710245532844839,0.12244053774560497,0.13434988666804037,0.1355245384961729,0.4057815845824411,0.3211991434689507,0.27301927194860826,0.9181818181818182,0.0818181818181818,0.0,0.4735099337748346,0.5264900662251653,0.0,0.4332994923857866,0.16507614213197944,0.17279187817258884,0.09847715736040628,0.07796954314720829,0.052385786802030564,0.272835394862037,49027
