longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Montgomery County, Tennessee, USA",1897.4223941824168,1956.244391763132,-0.030068838959175125,1648.6209589940177,0.15091488060434272,939.3398291205339,845.9830329909367,0.1103530360408508,762.574326904266,0.23180101398621983,555.2703197642845,461.3807718994727,0.2034968806313169,434.53532814584054,0.2778485057443302,453.2084456947372,375.8229628135393,0.20590940559316467,343.57194030601147,0.31910785639559225,47125
"Doña Ana County, New Mexico, USA",1628.74322370775,1789.7358692874473,-0.08995329888750213,1771.4675768970585,-0.08056842532749459,1147.957989175557,1144.405694520736,0.0031040518863449783,1093.916588424587,0.04940175633390681,706.9527295405786,683.7098515455187,0.033995236345533995,639.1852445069571,0.1060216668266407,542.895946618544,518.5703226495767,0.04690901678421987,466.01113207546945,0.16498493115529966,35013
"Clay County, Florida, USA",3028.517517471168,2847.2442515855632,0.06366621542379373,2736.899462450334,0.10655051784757552,1215.0174731708723,1145.2443354064671,0.06092423739397191,1001.1183774639542,0.21366014301802158,601.8992670345942,546.9276533845197,0.10050984496742307,478.39258717284025,0.25817013719138543,466.6629206820142,423.22045540540717,0.10264736668976233,374.0406632819794,0.24762617140962917,12019
"Calcasieu Parish, Louisiana, USA",1643.5732874623206,1538.0316004436042,0.06862127344345573,1633.526233753086,0.006150530981159199,867.3959830558013,821.0078581430217,0.05650143838781453,866.5487403265549,0.0009777208018639995,559.2730241686421,510.44609051096006,0.09565541702710653,537.5386288524376,0.040433178472408834,431.4712554055438,386.80739577955234,0.11546795669710021,397.5606434164855,0.08529670265558315,22019
"Yolo County, California, USA",3631.2042474162895,3532.1449008757127,0.028045097050242017,3972.3527729931584,-0.08588072235080327,2428.328804647234,2393.660130456406,0.01448354081254532,2419.729738506516,0.0035537299905342283,1489.5745988230806,1406.5949006084118,0.058993316539663686,1387.3232635138063,0.07370404432654906,958.9833300537836,880.1196699777383,0.08960561019848584,818.3215640532236,0.17189057722473916,06113
"Johnston County, North Carolina, USA",2014.4988714632755,1317.9809078739388,0.5284734850316638,1017.5265445186012,0.9797998217494647,677.9421926925118,449.72489504647496,0.5074597829912276,377.5597316037386,0.7955892430923603,258.2884009700958,185.0403237179385,0.3958492710151714,143.84045631397262,0.7956589376100701,204.55021925205438,141.3978967629639,0.4466284431016504,101.24666897485056,1.0203155454216886,37101
"Lackawanna County, Pennsylvania, USA",2138.9705332368776,2182.859066012065,-0.020105985520800777,2238.981191103958,-0.04466793122892145,1626.3337235958381,1651.721368413128,-0.015370416162673184,1721.7795813448838,-0.05543442307202459,1039.845438017514,1024.4823622292474,0.014995939759115893,1053.5869414527965,-0.013042590881331832,749.4402971607672,743.1605177632908,0.00845009825922498,757.6399377924663,-0.010822608765306661,42069
"Delaware County, Ohio, USA",1618.9664780500848,1663.3265526244727,-0.026669492231933985,1655.6098880415968,-0.022132876987620037,1001.1066883947523,920.0771779248586,0.08806816690383257,773.4151367222158,0.2943975891621519,663.5830029931642,570.4198278435706,0.16332387235168525,408.3725890694418,0.6249450152990682,544.6187497245546,462.55136832645377,0.17742328099693427,325.4855641825618,0.6732500904988925,39041
"Mohave County, Arizona, USA",1307.0943064366356,1173.8600772778877,0.11350094592850471,1074.5689070611738,0.2163894728830307,862.3012264472641,822.0723790083305,0.04893589477785622,751.1743575791133,0.1479375164326571,495.61005809124896,465.9348718990435,0.06368955830941823,417.73824114153854,0.18641294782328968,354.7492950901028,325.2064327976161,0.09084341302335779,285.00677337097403,0.24470478681694224,04015
"Niagara County, New York, USA",1667.0261342790573,1710.1443930687537,-0.025213227002617772,1935.3712045285495,-0.13865302409253333,1190.0928582358563,1223.9217562554886,-0.02763975543921183,1390.79742074222,-0.14430898383407612,704.0319422563773,721.316049174613,-0.02396190537838932,804.805630946013,-0.12521493987458904,443.2776667919724,453.2102321464492,-0.021916021859072196,485.9958612826445,-0.08789826805917618,36063
"York County, Maine, USA",1150.7814224352119,1119.9266952237676,0.027550666791882564,1122.9167441714144,0.024814554069508037,608.2626279324168,574.8234193555454,0.05817301009475434,630.6416803421579,-0.03548616132951957,307.50322709265436,288.43582206170305,0.06610623082341122,305.4215544370826,0.006815735907730748,198.91913250724804,185.39712080742265,0.07293539209743763,188.82193176583291,0.05347472429175835,23031
"Okaloosa County, Florida, USA",2060.016407200145,1847.797962137343,0.11484937715665053,3533.664100036546,-0.4170310621264654,1095.857229674605,992.2119913476762,0.10445876408543717,1392.9973730208144,-0.2133099093373305,619.8517921571478,558.348152598019,0.11015284867147768,552.3477658127914,0.12221290737914502,436.492937657348,391.78266639002226,0.11412008519748139,394.48232309754803,0.10649555658140747,12091
"Butte County, California, USA",2152.540680290023,1988.5352424517787,0.0824754997231191,2010.547033370583,0.07062438458920037,1502.5572652499454,1311.4572186589833,0.14571580671641696,1318.037308505542,0.13999600432678322,960.5506026051838,847.9411478244594,0.1328033850811976,805.1065610255247,0.19307263051198886,693.5722542728444,607.7210827249875,0.1412673905649365,570.0771441052293,0.21662876935971206,06007
"Washington County, Pennsylvania, USA",1456.5789111909928,1485.4335304863525,-0.01942504912078584,1430.620734422088,0.018144694917616243,780.9770347164603,803.4456694074737,-0.027965344200042364,827.64240432819,-0.05638349288012703,397.5392484373857,386.7090703390935,0.028006010018838068,394.18747609540776,0.008502990442970586,298.89732427229177,281.0416658816592,0.06353384767563694,272.4274396142667,0.09716306366019557,42125
"Clermont County, Ohio, USA",2038.3977385188666,2313.4349853437798,-0.11888695751873149,2407.8400669126754,-0.15343308447703777,801.3583812246662,830.2095137503152,-0.03475162841162755,819.8348915699495,-0.022536867526949864,484.65625248629755,437.4335739118192,0.10795394178865152,395.35081950860996,0.22588908020650428,410.7378614483857,375.29751713963265,0.09443266392718272,334.7119700807641,0.22713825068543844,39025
"Harrison County, Mississippi, USA",1627.466376634245,1727.689268286477,-0.05800979000791796,2084.596209602748,-0.21928939084831972,821.9762829656945,851.0116879040555,-0.03411869114262331,956.4290204420719,-0.14057785220092114,460.2678220139197,434.93200086808383,0.058252373003752196,500.1783050211851,-0.07979251120372959,339.9435100217642,312.0441465211654,0.08940838599805774,348.76636220450814,-0.02529731401553692,28047
"Elkhart County, Indiana, USA",1436.841039273493,1449.4003585250557,-0.008665182934233193,1624.2241912342488,-0.11536778787807815,886.6422895447738,876.7138016545949,0.011324662474163338,987.7830782157769,-0.10239170006201433,560.5402108774575,552.4410320774293,0.014660711876472329,601.665791039247,-0.06835286428825203,429.7767949357553,420.2064972025948,0.022775225506678317,443.0516376648602,-0.029962292429548558,18039
"Muscogee County, Georgia, USA",2270.5566437249727,2315.9421406412594,-0.019596990840073374,2985.5284668685263,-0.2394791512048372,1262.4861955712154,1243.763035095008,0.015053639598460268,1422.4819040288448,-0.11247644557338783,870.5810049064579,832.4321300076535,0.045828210521443494,877.9816032392829,-0.00842910410140797,756.9874370261,724.1420638412446,0.045357637437363575,764.4633788451937,-0.00977933283133448,13215
"Benton County, Washington, USA",1972.961008131461,1927.1043865131373,0.023795608550969967,1824.5067357193293,0.08136679876580574,1397.910623963065,1443.1791361967626,-0.03136721637550447,1294.6836153894812,0.07973145511888625,897.5585390720072,851.098418864596,0.05458842265197843,747.815660844503,0.20024036145271498,672.3434368552399,611.4659929679704,0.0995598194950777,512.7795630685252,0.31117440178752087,53005
"Richmond County, Georgia, USA",2072.174998005361,2244.3124121162186,-0.0766993994158527,2831.4579065856014,-0.26815970204404155,1062.6700035093525,1110.8693303876864,-0.04338883571617979,1265.4773372835425,-0.16026152962133142,685.2680566584701,671.0904654192361,0.021126199774537224,706.430930969021,-0.029957457102736892,603.5184460261412,597.1968578012963,0.010585434504995687,622.1883777867821,-0.030006879631941485,13245
"Champaign County, Illinois, USA",3604.220956432844,3438.7461081560373,0.04812069372738297,3270.47202629651,0.10204916215543111,2729.789619139404,2575.5049948733117,0.059904610774665315,2433.4854205965394,0.12176123844219666,1348.6843148300925,1331.7699593341063,0.012700658531480556,1271.0117475775567,0.06111081774072767,892.3331231165091,890.6878109634778,0.0018472377557873713,850.6467544187914,0.04900549902903016,17019
"Onslow County, North Carolina, USA",2371.0064205010376,2240.3436276211473,0.05832265696607948,9092.226719052966,-0.7392270899346867,930.2175301286258,940.4491737272209,-0.010879528510876084,2496.7705160570367,-0.6274317066200987,355.2723897940171,380.97689368748246,-0.06746998130167682,420.233734215571,-0.15458384021171923,270.9606297244822,288.8911477783455,-0.06206669256484334,268.6543703732851,0.008584484771242198,37133
"Yuma County, Arizona, USA",2818.9850634230074,2466.1139208399877,0.1430879326380947,3243.0909722994406,-0.13077212834881732,1790.6583450279372,1803.3142981943568,-0.007018162712452189,1910.065007357517,-0.0625144494400079,950.3112351195568,997.919171287074,-0.047707206693017534,1027.8669672878377,-0.07545308355703062,619.3543450672873,639.8957195739841,-0.032101128165652346,661.6696717186678,-0.06395234428905837,04027
"Anderson County, South Carolina, USA",979.4995980090052,900.1962680080183,0.08809559961459495,758.3958717754329,0.29154131036599706,445.01104590714147,411.0204467096998,0.08269807370787306,386.5796689375352,0.151149637874639,274.2353919656836,255.36291107857662,0.07390454944061878,243.18386375569975,0.12768745314935018,237.350459488831,218.74300267566096,0.08506538076904828,201.87789578830765,0.175712965315036,45007
"Hall County, Georgia, USA",1845.4047241805902,2125.6384068753846,-0.13183506742650944,1678.2973844768246,0.09956956451782703,719.5822198392895,754.5964019688929,-0.046401204721152195,643.8174109863353,0.11768058390480873,375.809127368508,333.5350475438648,0.1267455403441029,298.5567459044119,0.2587527581400882,327.1752995745211,284.6986013184388,0.1491988301290303,244.88977697543643,0.3360104436182253,13139
"Trumbull County, Ohio, USA",1181.2522666858024,1225.8613589918384,-0.03638999792172503,1465.4393938760545,-0.19392622334150816,731.5341970058574,771.2845724276887,-0.05153788477411558,882.7428520197974,-0.17129411432554856,450.8181452926949,475.23596223022014,-0.05138040653096961,542.6248326990535,-0.16918998518682932,344.06123820804424,363.9495327701299,-0.05464574830117198,417.43813347172,-0.1757790900735876,39155
"Hawaii County, Hawaii, USA",1742.0742301574132,1670.8074447626018,0.042654098542718344,1776.3522210801823,-0.019296843562885822,744.6727631684223,707.8861845043525,0.051966798433602725,698.9523684095936,0.06541274745639894,305.9055392797828,290.91049984642217,0.05154519840733422,265.09379634756675,0.1539520859956579,198.68786144009917,187.93490300962753,0.05721639918009686,170.71677305117245,0.16384499243400275,15001
"St. Louis County, Minnesota, USA",1406.8137199996052,1442.7869445564063,-0.024933150866472062,1441.1114116958656,-0.02379947269718707,940.2004226779366,979.576326233178,-0.040196871341976845,1008.2968844545167,-0.06753612237274732,455.6457800845798,462.7050310649826,-0.015256482005728154,471.4344721040563,-0.03349074570005465,288.4006237176309,287.06449940414575,0.004654439389957647,286.7899157203673,0.005616334149050463,27137
"Broome County, New York, USA",2289.316704968521,2096.1774231600266,0.09213880450889197,1923.7419692708636,0.19003314453664372,1387.7028973705833,1339.728373994641,0.035809141843355576,1271.3865544181594,0.09148778752474312,858.279250081943,822.8249422835371,0.043088518561447214,797.0728659469829,0.07678894458694474,627.6486449657573,605.5066594192471,0.036567699466339525,590.9040486583164,0.06218369359775377,36007
"Deschutes County, Oregon, USA",1653.1179963939662,1365.1794148055433,0.2109162931008867,1249.058422809289,0.3234913325158135,1158.924221525342,933.7123307780892,0.24120051039657733,718.4696167685225,0.6130455547137295,751.8454854056604,598.1814282898777,0.25688536930189915,433.28042785695504,0.7352398979209781,541.8390406976843,428.11790630187556,0.2656304086370575,307.22204140387333,0.7636724182344196,41017
"Racine County, Wisconsin, USA",1985.684062117756,2046.8552476536458,-0.029885447740386983,2272.0391161136536,-0.126034385572424,1425.9008998232823,1467.748328692914,-0.028511310864103197,1589.3068608950555,-0.10281586589247294,961.7939009644728,977.8895126571887,-0.01645954014680024,1040.323868581342,-0.0754860769694327,698.178069941112,705.4195163324854,-0.010265446622489396,742.1491632573574,-0.05924832296953949,55101
"Minnehaha County, South Dakota, USA",1910.2461943349779,1897.9434214120554,0.006482159997040016,1910.1013237207771,7.584446563207779e-05,1449.6726842970882,1436.368691977816,0.009262240533071684,1476.4408343360844,-0.018130188095910525,1041.9900654892347,1013.9479939294157,0.02765632135741576,1030.416933604529,0.011231503974047995,820.1809283442876,775.0422871712702,0.05824023013991051,762.2890523947844,0.07594478205823865,46099
"Sangamon County, Illinois, USA",1372.3917830012288,1436.7458507878093,-0.04479154594481228,1534.9381782893083,-0.10589768212634977,1039.4458382524224,1096.968307004729,-0.05243767607960496,1178.0234960653856,-0.11763573330736993,691.25077515267,729.0283333185897,-0.05181905344330515,785.6920883862712,-0.12020143085260493,549.8929615285135,582.216077610151,-0.055517388345433016,630.5390856874384,-0.12790027769809273,17167
"Sumner County, Tennessee, USA",1545.6353024435018,1437.9276797663413,0.07490475647194071,1449.6969606129135,0.0661782044366202,756.0722224953631,661.0244101100621,0.14378865731974297,660.1573956346222,0.1452908465390078,421.6776454771,364.826618819786,0.15583025942905984,343.15918201130347,0.22881061496180558,349.235326525194,293.226589652012,0.19100838344725357,268.5572917822444,0.3004127506929365,47165
"Hernando County, Florida, USA",1472.0205184253487,1197.8320251926723,0.22890395937491562,1203.5419981624937,0.2230736614698567,833.7225166465796,725.858381398402,0.14860217641955448,630.8124287037995,0.3216646957316965,564.5800696522047,506.6407117188878,0.11435985421847582,398.80962583772174,0.41566309606061513,479.0162236154043,429.02751391080585,0.11651632607178428,325.04839309638913,0.4736766395068991,12053
"Livingston County, Michigan, USA",1341.154401866655,1221.04918372381,0.09836230984288641,1154.3944760306117,0.1617817216851364,538.4029292544303,498.7596616331244,0.0794837086293209,475.67340603566197,0.13187519508724738,269.72487944719245,253.76570789189438,0.06288939387388294,233.00833026035193,0.15757612247517191,224.4269923144021,207.44423707588209,0.08186660414339592,184.97531626274488,0.21328076009676225,26093
