longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Bueng Kan, Thailand",,,301092.9,,,,,,,449.18228,,,,,,,76.36846690111112,,,3942.6338967873044,0.24383815759245284
"Stara Zagora, Bulgaria",,,301023.9,,,,,,,1611.7198,,,,,,,60.80593164244705,,,4950.568112665229,0.2950398429986886
"Agder, Norway",,,299677.88,,,,,,,933.6851,,,,,,,17.755676464991094,,,16877.863008535638,0.16023854771115356
"Upper River, The Gambia",,,299534.44,,,,,,,1761.63,,,,,,,145.06801392473855,,,2064.786229550222,0.5299509876045105
"Kırıkkale, Turkey",,,299292.66,,,,,,,9208.643,,,,,,,66.28022141758227,,,4515.565124087019,0.48418629951443504
"Bilecik, Turkey",,,299258.28,,,,,,,2678.8289,,,,,,,61.301216069074904,,,4881.7674499767245,0.5991964152395566
"Kyankwanzi, Uganda",,,299017.5,,,,,,,289.37845,,,,,,,122.36985716895704,,,2443.5551933932893,0.48419165501621564
"Somogy, Hungary",,,298930.3,,,,,,,709.66473,,,,,,,49.530716846912284,,,6035.251083159624,0.23167126161762625
"Al Khawr wa adh Dhakhīrah, Qatar",,,298563.38,,,,,,,2357.3855,,,,,,,177.44945287274626,,,1682.5263204057765,0.22935542012575239
"Armavir, Armenia",,,298525.4,,,,,,,1342.1405,,,,,,,256.379642664961,,,1164.3881048703831,0.2504026190012615
"Durrës, Albania",,,298358.75,,,,,,,2470.744,,,,,,,305.88456265984655,,,975.3965594261928,0.2146782669789704
"Biombo, Guinea-Bissau",,,298271.44,,,,,,,4228.087,,,,,,,330.0944867256285,,,903.59412075828,0.5000035328135443
"Mtskheta-Mtianeti, Georgia",,,298166.7,,,,,,,5366.8677,,,,,,,47.52044282359742,,,6274.493034646936,0.27798787370551087
"Nablus, State of Palestine",,,297546.88,,,,,,,3752.6016,,,,,,,482.52578128482,,,616.6445121496364,0.34584206080981034
"Gaborone, Botswana",,,297038.38,,,,,,,1244.0725,,,,,,,235.56030878977163,,,1260.986524113853,0.3613552764795195
"Nueva Segovia, Nicaragua",,,296094.94,,,,,,,1677.7382,,,,,,,80.71559630815143,,,3668.3732889686585,0.2646655523157365
"Sironko, Uganda",,,295069.25,,,,,,,1032.5117,,,,,,,674.1576854157768,,,437.68580613009016,0.3653557720195595
"Kalmykiya, Respublika, Russia",,,294990.84,,,,,,,1454.0009,,,,,,,3.9536062531172935,,,74613.1063297993,0.14950690524571358
"Central, Papua New Guinea",,,294825.44,,,,,,,332.15356,,,,,,,9.924920454148516,,,29705.57183425747,0.18997246179829616
"Samegrelo-Zemo Svaneti, Georgia",,,294736.5,,,,,,,696.45447,,,,,,,38.856835631117946,,,7585.190487409748,0.23923601758347707
"Kanungu, Uganda",,,294408.25,,,,,,,370.3156,,,,,,,220.47615071430582,,,1335.3292365009393,0.23535042339992088
"Ibanda, Uganda",,,293959.47,,,,,,,458.43347,,,,,,,307.4393629493729,,,956.1542995989338,0.281675751648539
"Södermanlands län, Sweden",,,293897.88,,,,,,,1236.2612,,,,,,,40.883347112098406,,,7188.6940713087615,0.20916450635678963
"Giurgiu, Romania",,,293120.2,,,,,,,945.20276,,,,,,,76.52357918371412,,,3830.455797111779,0.3231053947212662
"El Valle, Dominican Republic",,,292539.84,,,,,,,1795.241,,,,,,,58.2846848441007,,,5019.154594941753,0.29659503738054926
"Bingöl, Turkey",,,292083.06,,,,,,,3702.9575,,,,,,,34.62526930890986,,,8435.546302735629,0.30961358486605894
"Lai Châu, Vietnam",,,290507.47,,,,,,,577.68005,,,,,,,42.97044466746226,,,6760.6344546389055,0.28044463093625505
"Oio, Guinea-Bissau",,,290505.8,,,,,,,1113.629,,,,,,,52.005214682945805,,,5586.090054066564,0.40811164752501544
"Burdur, Turkey",,,290301.0,,,,,,,1886.4071,,,,,,,41.563724469027974,,,6984.47994515803,0.37604619836733677
"Naryn, Kyrgyzstan",,,289882.1,,,,,,,1108.8582,,,,,,,6.365113412903731,,,45542.329719111374,0.17997741492487973
"Solothurn, Switzerland",,,289737.75,,,,,,,1129.5651,,,,,,,343.32452848944,,,843.9180016493106,0.0711253014279487
"Hārerī Hizb, Ethiopia",,,288490.06,,,,,,,5639.47,,,,,,,782.4537988330168,,,368.69916528012993,0.6477908659045089
"Kaberamaido, Uganda",,,288045.97,,,,,,,207.1773,,,,,,,178.54043941534448,,,1613.3374024016443,0.47493820523029684
"Luuka, Uganda",,,288028.3,,,,,,,429.20932,,,,,,,436.46745428759345,,,659.9078801193155,0.3138164801658266
"Rakai, Uganda",,,287530.44,,,,,,,248.1753,,,,,,,223.01913107689276,,,1289.2635538108386,0.5041938515356573
"Gabú, Guinea-Bissau",,,287449.06,,,,,,,1956.3896,,,,,,,31.86085022873617,,,9022.014806144183,0.3024446298423009
"French Guiana, France",,,287306.47,,,,,,,1350.1978,,,,,,,3.4245822946191002,,,83895.33205303093,0.38607937119558744
"Abkhazia, Georgia",,,286713.62,,,,,,,914.588,,,,,,,32.27881223481621,,,8882.409393327931,0.2649548021696698
"Karlovarský kraj, Czech Republic",,,286493.94,,,,,,,1168.7198,,,,,,,86.9269837938414,,,3295.799819529658,0.23512353051165896
"New Caledonia, France",,,286126.38,,,,,,,1468.662,,,,,,,13.886640587571037,,,20604.43439834482,0.06949356814339545
"Namayingo, Uganda",,,285988.94,,,,,,,537.35077,,,,,,,62.18271629602536,,,4599.170871509195,0.3573656651316078
"Burgenland, Austria",,,285776.06,,,,,,,364.74344,,,,,,,71.8938666432682,,,3974.9713827189003,0.11424623777810124
"Houaphan, Laos",,,285173.3,,,,,,,262.27548,,,,,,,17.282902825170424,,,16500.313366611084,0.2024091049539631
"Molise, Italy",,,285104.75,,,,,,,954.843,,,,,,,61.82156420138145,,,4611.7362716880125,0.29164842499827176
"Grand Bassa, Liberia",,,284942.97,,,,,,,1538.645,,,,,,,36.40002228131193,,,7828.098745321156,0.2584681644122127
"Bududa, Uganda",,,284327.47,,,,,,,1675.8909,,,,,,,1107.7699338433968,,,256.6665334231709,0.3574752320170897
"Margibi, Liberia",,,283639.44,,,,,,,2369.4985,,,,,,,115.93668593188237,,,2446.502892679285,0.2047152945792682
"Osječko-baranjska županija, Croatia",,,283588.8,,,,,,,1264.9597,,,,,,,68.29702844321749,,,4152.286255554694,0.16566544609624778
"New Providence, The Bahamas",,,283377.56,,,,,,,2134.9915,,,,,,,727.1393732766467,,,389.71560737116965,0.14760460032110415
"Ararat, Armenia",,,283309.62,,,,,,,1545.7164,,,,,,,143.52378050366812,,,1973.9559814114518,0.37525948043367424
"Călăraşi, Romania",,,283258.25,,,,,,,979.57117,,,,,,,60.10889490508684,,,4712.4181944664015,0.2853921999566661
"Talas, Kyrgyzstan",,,281972.6,,,,,,,721.99664,,,,,,,24.20175282458068,,,11650.916187509054,0.24285111158239597
"Västmanlands län, Sweden",,,281608.97,,,,,,,1465.803,,,,,,,40.61454341842843,,,6933.697760645582,0.1722098730041288
"Koboko, Uganda",,,281142.12,,,,,,,1311.0685,,,,,,,372.35940320534905,,,755.0289386540765,0.4351137480853695
"Primorsko-goranska županija, Croatia",,,281130.62,,,,,,,1773.1904,,,,,,,67.51300833723619,,,4164.095659842564,0.05061230364752486
"Deir El Balah, State of Palestine",,,280154.66,,,,,,,7312.8906,,,,,,,3881.467594928277,,,72.17750745003367,0.5162817252207075
"Bistriţa-Năsăud, Romania",,,278458.03,,,,,,,1071.1696,,,,,,,52.245168996519645,,,5329.833104158391,0.39412350532051277
"Dalarnas län, Sweden",,,278135.25,,,,,,,835.7748,,,,,,,9.148726795444178,,,30401.525394605065,0.21467486380846273
"Bethlehem, State of Palestine",,,277799.44,,,,,,,4277.834,,,,,,,365.58473754742045,,,759.8770106314033,0.39351896445293466
"Concepción, Paraguay",,,277132.28,,,,,,,1921.9526,,,,,,,14.808627506550156,,,18714.24486350398,0.2652435483254722
"Bundibugyo, Uganda",,,277097.72,,,,,,,990.7358,,,,,,,331.1249637673192,,,836.8372942872287,0.3502332359297518
"Chitipa, Malawi",,,276657.03,,,,,,,390.36774,,,,,,,68.6448037034289,,,4030.2691001238973,0.19587252356753754
"Satun, Thailand",,,276619.2,,,,,,,676.1742,,,,,,,89.22159734918668,,,3100.361299488902,0.08669424848708952
"Ohangwena, Namibia",,,276262.72,,,,,,,127.78193,,,,,,,25.874128690463404,,,10677.179589503392,0.3511767756289996
"Trarza, Mauritania",,,276036.22,,,,,,,819.7211,,,,,,,4.005334883283607,,,68917.13846501225,0.44588013765360235
"North Bank, The Gambia",,,275843.88,,,,,,,1761.7179,,,,,,,118.71611572670666,,,2323.558796642346,0.23207561257199225
"Värmlands län, Sweden",,,275492.25,,,,,,,878.1862,,,,,,,12.514282340809888,,,22014.22682478578,0.2830097657508719
"Quirino, Philippines",,,275391.8,,,,,,,496.21704,,,,,,,75.3504754144637,,,3654.811877233861,0.5003774197346498
"Tana River, Kenya",,,275188.44,,,,,,,590.83966,,,,,,,7.298624165634891,,,37704.152351851095,0.28026217639972184
"Mačvanski okrug, Serbia",,,274941.3,,,,,,,1069.1425,,,,,,,90.09631820141934,,,3051.637602830131,0.2316630285041147
"Alebtong, Uganda",,,274877.62,,,,,,,179.7984,,,,,,,181.64929083877078,,,1513.2325798286618,0.22758292823827395
"Al Muḩarraq, Bahrain",,,274086.28,,,,,,,5509.022,,,,,,,1794.263103661209,,,152.75701801520893,0.20904561386003398
"Karaman, Turkey",,,273284.34,,,,,,,3191.813,,,,,,,28.1816172751191,,,9697.255522353447,0.42700728465226573
"Rumphi, Malawi",,,273137.66,,,,,,,353.99823,,,,,,,37.4815044736029,,,7287.265014731804,0.4946433091809967
"Lwengo, Uganda",,,273073.9,,,,,,,439.6793,,,,,,,298.2436962802308,,,915.6066319451018,0.5522521506807765
"Budaka, Uganda",,,272981.94,,,,,,,641.1122,,,,,,,653.4489535402741,,,417.75556609438394,0.4743285092317723
"Cuscatlán, El Salvador",,,272602.7,,,,,,,1726.2843,,,,,,,364.50327137472783,,,747.8744606924272,0.36632938001570337
"Bafatá, Guinea-Bissau",,,272231.47,,,,,,,1534.8875,,,,,,,45.30494106764,,,6008.86928301176,0.2564144760957226
"Omusati, Namibia",,,271815.5,,,,,,,64.61542,,,,,,,10.229075754683603,,,26572.83087140531,0.5374575169701854
"Canendeyú, Paraguay",,,271459.75,,,,,,,758.024,,,,,,,17.578490919998522,,,15442.722087774235,0.31659732689945347
"Pailin [Pailĭn], Cambodia",,,269641.06,,,,,,,2327.8064,,,,,,,240.60380859271737,,,1120.6849304552593,0.42487722357163576
"Bushenyi, Uganda",,,269573.44,,,,,,,432.9098,,,,,,,284.3812023441447,,,947.9298746819944,0.4024936058815462
"Coclé, Panama",,,268554.06,,,,,,,552.9005,,,,,,,53.96941592113673,,,4976.041669460105,0.3621979167602605
"Kibuku, Uganda",,,268119.12,,,,,,,587.5163,,,,,,,560.1330292886928,,,478.67044252055933,0.3995756766813959
"Al Fujayrah, United Arab Emirates",,,267986.22,,,,,,,1707.0358,,,,,,,152.81955483637654,,,1753.6120886946183,0.13279574967953553
"Dytikí Makedonía, Greece",,,267781.34,,,,,,,1195.3484,,,,,,,28.249464943713306,,,9479.165155288812,0.33139896242585076
"Agago, Uganda",,,267624.06,,,,,,,285.5676,,,,,,,76.64175620893262,,,3491.883220557103,0.4315424090465953
"Caraş-Severin, Romania",,,267107.47,,,,,,,832.8058,,,,,,,31.472302526591314,,,8487.064730148606,0.35760966146944956
"Ialomiţa, Romania",,,266710.0,,,,,,,994.1543,,,,,,,55.79173926841019,,,4780.456811300983,0.23296954302298511
"Lemesos [Leymasun], Cyprus",,,266428.66,,,,,,,2495.6748,,,,,,,181.23625854558458,,,1470.0626595808246,0.3920778631786019
"Cañar, Ecuador",,,266381.28,,,,,,,1358.7819,,,,,,,64.40046344038502,,,4136.325532759356,0.3371374707655191
"Aakkâr, Lebanon",,,266363.88,,,,,,,1194.9781,,,,,,,331.5849911589179,,,803.3049809312403,0.37412980013072056
"Aurora, Philippines",,,265978.88,,,,,,,839.4296,,,,,,,77.92393563881221,,,3413.3141867069885,0.1494759794272455
"Central Island, The Gambia",,,265305.8,,,,,,,714.06384,,,,,,,86.72318231483217,,,3059.2259810860864,0.38005667560561135
"Amuru, Uganda",,,265062.62,,,,,,,2634.923,,,,,,,72.95012568424757,,,3633.4772903240673,0.20839651261732928
"Veraguas, Panama",,,264398.56,,,,,,,453.54013,,,,,,,20.49003922677852,,,12903.760679699255,0.12171645634289383
"Kırşehir, Turkey",,,264208.06,,,,,,,4575.123,,,,,,,40.12507472151344,,,6584.612348605605,0.45515504269114165
"Thurgau, Switzerland",,,263932.78,,,,,,,1016.4346,,,,,,,276.32715917371115,,,955.1460017148748,0.1723257462875203
"Fier, Albania",,,263563.62,,,,,,,1932.6913,,,,,,,137.85597143607677,,,1911.8767381231166,0.27586631207739715
"Abra, Philippines",,,262612.12,,,,,,,583.07715,,,,,,,66.71298014953946,,,3936.447216289031,0.6026599543815044
"Região Autónoma da Madeira, Portugal",,,262365.94,,,,,,,1854.7585,,,,,,,247.5373449793111,,,1059.9044662207566,0.14435697996803531
"Adjumani, Uganda",,,262213.1,,,,,,,963.1135,,,,,,,84.92273189741546,,,3087.666728229455,0.4941186362695452
"Gävleborgs län, Sweden",,,261621.02,,,,,,,826.223,,,,,,,13.072473160641087,,,20013.12317952924,0.14367623918998726
"West Sepik, Papua New Guinea",,,261373.72,,,,,,,290.5463,,,,,,,7.474842219651501,,,34967.12185614347,0.25920103565477304
"Bukedea, Uganda",,,260355.53,,,,,,,324.96967,,,,,,,246.59649637664083,,,1055.7957435548647,0.5664155428736136
"Intibucá, Honduras",,,259881.34,,,,,,,512.8658,,,,,,,83.26635948335542,,,3121.0844975388786,0.3196507899505934
"Šiaulių apskritis, Lithuania",,,259776.27,,,,,,,865.636,,,,,,,30.41961527434026,,,8539.761705800667,0.17322199120062606
"Phangnga, Thailand",,,258303.4,,,,,,,406.2892,,,,,,,58.60693319344689,,,4407.386501481058,0.16081559319220468
"Būrkū, Chad",,,257907.31,,,,,,,7755.827,,,,,,,0.9886030002387601,,,260880.5682743347,0.6482459644010665
"Västerbottens län, Sweden",,,257848.5,,,,,,,994.9217,,,,,,,4.323405947210469,,,59640.13168052563,0.15745413562725882
"Zlatiborski okrug, Serbia",,,257736.88,,,,,,,1353.3793,,,,,,,45.243838181349126,,,5696.618265827122,0.23579520628835343
"Komárom-Esztergom, Hungary",,,257598.06,,,,,,,967.857,,,,,,,115.38570463002026,,,2232.495466626287,0.24690484083871908
"Kaskazini Unguja, Tanzania",,,257396.08,,,,,,,1452.76,,,,,,,462.81027315494623,,,556.1589555269558,0.2902368647530493
"Elbasan, Albania",,,257024.45,,,,,,,1816.381,,,,,,,82.11096925636201,,,3130.2084904458193,0.3510767023150103
"Kusini Pemba, Tanzania",,,255476.81,,,,,,,1031.3966,,,,,,,361.72195165781216,,,706.2795368904796,0.2504884602239066
"Southern, Botswana",,,255298.0,,,,,,,812.28455,,,,,,,9.374443633743178,,,27233.402852949956,0.43991732001322015
"Karabük, Turkey",,,255106.9,,,,,,,4418.6465,,,,,,,88.735575803714,,,2874.911262358908,0.5142936445407984
"Höfuðborgarsvæði, Iceland",,,254897.77,,,,,,,2520.088,,,,,,,218.7272771370299,,,1165.367982271867,0.10920643526777105
"Clarendon, Jamaica",,,254277.53,,,,,,,1157.4211,,,,,,,199.10163179659577,,,1277.1242955445614,0.42786948156733234
"Keski-Suomi, Finland",,,253476.19,,,,,,,1040.5372,,,,,,,13.102339028699005,,,19345.873049445043,0.14412695407328335
"Trat, Thailand",,,253297.5,,,,,,,710.3657,,,,,,,77.71597309634389,,,3259.272063491878,0.07844214584255992
"Uthai Thani, Thailand",,,253121.75,,,,,,,289.76523,,,,,,,38.78717144267543,,,6525.914125346707,0.38218705747160325
"Shida Kartli, Georgia",,,252913.03,,,,,,,1078.4854,,,,,,,38.17894606866717,,,6624.411024733905,0.410190691332533
"Preah Vihear [Preăh Vihéar], Cambodia",,,252209.6,,,,,,,413.7186,,,,,,,17.722973017841714,,,14230.659466450728,0.34124454250613984
"Sucumbíos, Ecuador",,,251859.44,,,,,,,1319.8751,,,,,,,12.376168372208891,,,20350.356420938726,0.19134951937463104
"French Polynesia, France",,,251596.22,,,,,,,1129.1771,,,,,,,39.14019891949497,,,6428.077160964168,0.008092681953480478
"Northern Territory, Australia",,,251470.62,,,,,,,781.1488,,,,,,,0.18559808674340947,,,1354920.351887354,0.16138658084119792
"Nūristān, Afghanistan",,,250857.12,,,,,,,1170.8474,,,,,,,26.218885261023363,,,9567.802845261342,0.2986161684572418
"Cotabato City, Philippines",,,250622.86,,,,,,,9760.702,,,,,,,1937.450871561713,,,129.35701392674875,0.3559042015886882
"Zala, Hungary",,,250325.22,,,,,,,891.99445,,,,,,,65.17887913215897,,,3840.5879647367337,0.35008632012441787
"Delta Amacuro, Venezuela",,,249826.03,,,,,,,3480.7366,,,,,,,6.583625530670025,,,37946.57367527628,0.18921706020167947
"Nakaseke, Uganda",,,249716.1,,,,,,,342.24368,,,,,,,72.17160102207195,,,3460.0326196675383,0.44822690452199176
"Isiolo, Kenya",,,249504.38,,,,,,,2450.5222,,,,,,,9.855994465743304,,,25314.987327479517,0.24487162257914358
"Manawatu-Wanganui, New Zealand",,,249452.28,,,,,,,935.58673,,,,,,,11.009086832304543,,,22658.762261554613,0.40302449352625
"Vas, Hungary",,,249378.23,,,,,,,1096.0897,,,,,,,74.97588311001263,,,3326.1126649096695,0.20576067955977026
"Rubanda, Uganda",,,249212.28,,,,,,,384.0688,,,,,,,334.87515150833394,,,744.1946054447635,0.2824500630276786
"Al Jabal al Akhḑar, Libya",,,249179.14,,,,,,,2146.5283,,,,,,,31.137898122551256,,,8002.439331142103,0.535594012497864
"Mehedinţi, Romania",,,249032.34,,,,,,,1848.212,,,,,,,50.66496735767233,,,4915.276901136469,0.2071057017751572
"Pazardzhik, Bulgaria",,,248834.83,,,,,,,980.90405,,,,,,,56.137144094441645,,,4432.623571059756,0.3678793918695642
"Bouenza, Congo",,,248234.69,,,,,,,1943.785,,,,,,,20.101121516963588,,,12349.295400782074,0.18968076505742468
"Zacapa, Guatemala",,,247239.75,,,,,,,1106.5377,,,,,,,91.13657549815495,,,2712.8488057465506,0.344534828672327
"Sool, Somalia",,,247042.28,,,,,,,4807.6367,,,,,,,7.361310621706404,,,33559.551273592886,0.4784716850224136
"Nwoya, Uganda",,,246381.02,,,,,,,212.65797,,,,,,,51.707156920211595,,,4764.930626628461,0.3069662157884862
"Kabale, Uganda",,,245843.36,,,,,,,814.0457,,,,,,,440.30334903685394,,,558.3499646613467,0.49706661099973837
"Preah Sihanouk [Preăh Seihânŭ], Cambodia",,,245447.7,,,,,,,1767.3995,,,,,,,146.6879804464196,,,1673.2639059998114,0.18184369123500368
"Västernorrlands län, Sweden",,,244256.81,,,,,,,615.54706,,,,,,,10.376936222211773,,,23538.43246884082,0.07965245925799336
"Kaskazini Pemba, Tanzania",,,243600.12,,,,,,,1517.2792,,,,,,,336.67806418599105,,,723.5402329788495,0.28864179778323956
"Rasinski okrug, Serbia",,,243582.38,,,,,,,1434.6648,,,,,,,90.13068106974102,,,2702.5467033974996,0.3743382564243346
"Bulambuli, Uganda",,,243508.66,,,,,,,1322.2994,,,,,,,375.58878091745964,,,648.3384718126447,0.23799603977822628
"Tumbes, Peru",,,242875.5,,,,,,,3095.6228,,,,,,,53.814964360811594,,,4513.159172077117,0.3967474691988411
"Kŭhistoni Badakhshon, Tajikistan",,,242740.78,,,,,,,1004.05457,,,,,,,3.8011282777049735,,,63860.19189980109,0.20434097024677222
"Le Kef, Tunisia",,,241759.34,,,,,,,1521.5973,,,,,,,47.44223061713258,,,5095.86797680408,0.4893132159645951
"‘Ajlūn, Jordan",,,241296.4,,,,,,,3728.5996,,,,,,,599.6328215489946,,,402.4069356755253,0.5604808428673367
"Pohjois-Savo, Finland",,,241195.05,,,,,,,807.3179,,,,,,,11.78678980895849,,,20463.16688295238,0.16968430330589995
"Sheema, Uganda",,,240919.1,,,,,,,363.15427,,,,,,,348.17370113882095,,,691.9508652204112,0.3957578542791681
"Chai Nat, Thailand",,,240658.48,,,,,,,374.1254,,,,,,,96.75733879816013,,,2487.2375301373645,0.45326648194181335
"Møre og Romsdal, Norway",,,240586.05,,,,,,,610.7393,,,,,,,14.05807642471962,,,17113.724495902956,0.015715503113810186
"Nakapiripirit, Uganda",,,240287.97,,,,,,,673.91034,,,,,,,56.93557345385706,,,4220.348618157667,0.5572377554021086
"Lubombo, Eswatini",,,239956.94,,,,,,,173.73569,,,,,,,41.176609747565465,,,5827.505930455755,0.43954060170251774
"Jenin, State of Palestine",,,239729.86,,,,,,,2151.691,,,,,,,415.957883401118,,,576.3320493287125,0.4268815064984077
"Nordland, Norway",,,239565.05,,,,,,,1143.1681,,,,,,,5.720351115461392,,,41879.43048242016,0.008060650307073827
"Northern, Papua New Guinea",,,237572.92,,,,,,,433.72205,,,,,,,9.989817216379278,,,23781.50838290375,0.3755887273919453
"Estelí, Nicaragua",,,236204.72,,,,,,,2925.1687,,,,,,,115.9985063578144,,,2036.2737949520824,0.6811420299062894
"Cacheu, Guinea-Bissau",,,236079.83,,,,,,,1038.6162,,,,,,,46.020811989675025,,,5129.84925554911,0.19440256963491406
"Kitgum, Uganda",,,235831.94,,,,,,,617.2346,,,,,,,59.852217045463156,,,3940.237290138549,0.32107023378965677
"Al Jabal al Gharbī, Libya",,,235309.45,,,,,,,696.6894,,,,,,,2.9779644660540376,,,79016.8774031067,0.5895603372648808
"Rotanak Kiri [Rôtânôkiri], Cambodia",,,234618.22,,,,,,,674.28394,,,,,,,19.995496888198677,,,11733.552812507072,0.32745090025680484
"Ifugao, Philippines",,,233395.02,,,,,,,398.20837,,,,,,,98.73918405533496,,,2363.7527275311677,0.5461387067237459
"Namisindwa, Uganda",,,233269.1,,,,,,,911.5758,,,,,,,678.2534213764862,,,343.9261585685633,0.37724616825699386
"Otago, New Zealand",,,232918.45,,,,,,,931.18463,,,,,,,7.067679402351843,,,32955.435563120474,0.3130044833786703
"Marinduque, Philippines",,,232781.9,,,,,,,586.5584,,,,,,,206.99017307032258,,,1124.6036601501607,0.33814771387757875
"Yalova, Turkey",,,232443.69,,,,,,,5378.5537,,,,,,,565.5784399763264,,,410.98399633078213,0.3655132818205357
"Região Autónoma dos Açores, Portugal",,,231738.27,,,,,,,611.60254,,,,,,,77.43003161895307,,,2992.8731886023907,0.05618622271878042
"Sofia, Bulgaria",,,231604.66,,,,,,,592.9222,,,,,,,33.27452262097121,,,6960.42010544222,0.13451109981127599
"Nakasongola, Uganda",,,230466.61,,,,,,,226.48189,,,,,,,65.44510311813059,,,3521.525651185851,0.4474881916565415
"Veliko Tarnovo, Bulgaria",,,230419.81,,,,,,,864.7958,,,,,,,49.311535806040304,,,4672.736485156791,0.29011850486511076
"Kotido, Uganda",,,230362.9,,,,,,,846.8005,,,,,,,62.37456296539738,,,3693.2187625554193,0.36848386495451874
"Tamanrasset, Algeria",,,230355.72,,,,,,,2724.7683,,,,,,,0.3748697405895113,,,614495.366811277,0.5025884143253891
"Perlis, Malaysia",,,229496.11,,,,,,,995.5898,,,,,,,282.1903766054998,,,813.2669587660461,0.4538388744066937
"La Paz, Honduras",,,228483.4,,,,,,,745.93066,,,,,,,88.0872065291725,,,2593.83189969058,0.29215895778127066
"Basel-Landschaft, Switzerland",,,228063.66,,,,,,,1559.7811,,,,,,,493.6058815116412,,,462.03593756129374,0.11658821298307075
